Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster	Phage_source
OTU_14460	2962	48.075624577987845	Stellaviridae	Low-quality	Paenibacillus	virulent	cluster_540494	subcluster_650915	IGVD
OTU_14945	2743	40.46664236237696	Anelloviridae	Medium-quality	-	virulent	cluster_161222	subcluster_194224	IGVD
OTU_14960	2727	38.7972130546388	Anelloviridae	High-quality	-	virulent	cluster_417389	subcluster_504007	IGVD
OTU_15468	2176	35.15625	Anelloviridae	Medium-quality	-	virulent	cluster_34981	subcluster_42536	IGVD
OTU_209	92605	31.76286377625398	γ-crassviridae	High-quality	Alistipes	virulent	cluster_171813	subcluster_207071	IGVD
OTU_979	52664	42.41986936047395	ε-crassviridae	Low-quality	Parabacteroides	virulent	cluster_427779	subcluster_516285	IGVD
OTU_4694	24755	53.419511209856594	Akselviridae	Medium-quality	Bifidobacterium	virulent	cluster_408637	subcluster_493496	IGVD
OTU_6310	17858	52.86706238100572	Salasmaviridae	High-quality	Bifidobacterium	virulent	cluster_550947	subcluster_663361	IGVD
OTU_6674	16819	45.04429514239848	Salasmaviridae	Medium-quality	-	virulent	cluster_158949	subcluster_191540	IGVD
OTU_11294	6222	39.36033429765349	Alpaviridae	Complete	Bacteroides	virulent	cluster_323631	subcluster_391090	IGVD
OTU_11406	6138	33.789507983056374	Almaviridae	Complete	Bacteroides	virulent	cluster_481166	subcluster_579237	IGVD
OTU_11817	5840	47.89383561643836	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_147886	subcluster_178437	IGVD
OTU_12028	5676	48.11486962649754	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_234298	subcluster_283170	IGVD
OTU_12617	5085	45.76204523107178	Gokushoviridae	Complete	-	virulent	cluster_424648	subcluster_512492	IGVD
OTU_12713	4988	40.677626303127504	Gokushoviridae	High-quality	-	virulent	cluster_5365	subcluster_6609	IGVD
OTU_46	147174	37.8212184217321	ε-crassviridae	High-quality	Parabacteroides	virulent	cluster_340347	subcluster_411067	IGVD
OTU_433	71149	38.835401762498414	Sylvesterviridae	Complete	Bacteroides	temperate	cluster_417107	subcluster_503653	IGVD
OTU_659	60935	43.75482071059326	Karenviridae	Complete	Parabacteroides	virulent	cluster_280491	subcluster_338532	IGVD
OTU_664	60843	42.05907006557862	Sisseviridae	High-quality	-	virulent	cluster_522754	subcluster_629460	IGVD
OTU_2237	39945	44.00550757291276	Madsviridae	Complete	-	temperate	cluster_139355	subcluster_168060	IGVD
OTU_2883	36810	33.71094811192611	Ibiviridae	Low-quality	Clostridium	temperate	cluster_279344	subcluster_337144	IGVD
OTU_3270	34689	48.80509671653838	Christianviridae	Medium-quality	Tannerella	virulent	cluster_537082	subcluster_646738	IGVD
OTU_4543	25724	36.47955216918053	Joyceviridae	High-quality	-	virulent	cluster_394789	subcluster_476986	IGVD
OTU_7265	15278	37.95653881398089	Mateoviridae	Low-quality	Faecalibacterium	virulent	cluster_260813	subcluster_314939	IGVD
OTU_8186	12889	46.92373341609124	Smillaviridae	Low-quality	Eisenbergiella	virulent	cluster_410223	subcluster_495461	IGVD
OTU_10755	6660	35.705705705705704	Skunaviridae	Low-quality	-	virulent	cluster_446294	subcluster_538151	IGVD
OTU_11325	6201	40.81599741977101	Alpaviridae	Complete	Bacteroides	virulent	cluster_248431	subcluster_300090	IGVD
OTU_11408	6136	36.065840938722296	Almaviridae	Complete	Barnesiella	virulent	cluster_248615	subcluster_300304	IGVD
OTU_11628	5991	45.41812719078618	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_417353	subcluster_503964	IGVD
OTU_11738	5910	37.66497461928934	Almaviridae	Complete	Bacteroides	virulent	cluster_347238	subcluster_419366	IGVD
OTU_11987	5708	47.687456201822	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_3009	subcluster_3851	IGVD
OTU_12519	5191	34.656135619341164	Skunaviridae	Low-quality	-	virulent	cluster_295713	subcluster_357157	IGVD
OTU_18	174758	34.5077192460431	Pippiviridae	High-quality	Ruminococcus	temperate	cluster_432968	subcluster_522520	IGVD
OTU_1319	45492	35.52712564846566	Nikolineviridae	High-quality	Haemophilus	virulent	cluster_70915	subcluster_86050	IGVD
OTU_2425	39205	38.51039408238745	Ellenviridae	High-quality	Enterococcus	temperate	cluster_540495	subcluster_650916	IGVD
OTU_4039	29492	40.13630815136308	Ejnarviridae	Low-quality	-	temperate	cluster_326513	subcluster_394638	IGVD
OTU_4645	25024	40.25735294117647	Bertramviridae	Medium-quality	Veillonella	virulent	cluster_472685	subcluster_569094	IGVD
OTU_5187	22392	43.176134333690605	Liliviridae	Medium-quality	Veillonella	virulent	cluster_34982	subcluster_42538	IGVD
OTU_8569	12087	61.13179448994788	Ellinorviridae	Low-quality	Bifidobacterium	virulent	cluster_171814	subcluster_207072	IGVD
OTU_10414	7532	32.93945831120552	Konradviridae	Low-quality	-	virulent	cluster_427780	subcluster_516286	IGVD
OTU_12153	5557	38.1140903365125	Anelloviridae	High-quality	-	virulent	cluster_408638	subcluster_493497	IGVD
OTU_12471	5248	49.6189024390244	Gokushoviridae	High-quality	Flavonifractor	virulent	cluster_550948	subcluster_663363	IGVD
OTU_14307	3023	39.79490572279193	Anelloviridae	Complete	-	virulent	cluster_381180	subcluster_460319	IGVD
OTU_14377	2992	39.67245989304813	Anelloviridae	Complete	-	virulent	cluster_230831	subcluster_278909	IGVD
OTU_15121	2599	37.82223932281647	Anelloviridae	Medium-quality	-	virulent	cluster_234299	subcluster_283171	IGVD
OTU_11805	5853	41.41465914915428	Noraviridae	High-quality	-	virulent	cluster_200401	subcluster_241879	IGVD
OTU_12540	5166	44.25087108013937	Gokushoviridae	High-quality	Sutterella	virulent	cluster_14315	subcluster_17242	IGVD
OTU_318	83643	34.740504286072955	Flandersviridae	High-quality	Bacteroides	virulent	cluster_6854	subcluster_8485	IGVD
OTU_10900	6520	37.20858895705522	Inesviridae	High-quality	Bacteroides	virulent	cluster_340348	subcluster_411068	IGVD
OTU_11629	5991	36.15423134702053	Almaviridae	Complete	Bacteroides	virulent	cluster_233732	subcluster_282480	IGVD
OTU_11853	5813	41.458799243075866	Noraviridae	Complete	-	virulent	cluster_15557	subcluster_18722	IGVD
OTU_12859	4855	43.23377960865088	Gokushoviridae	Complete	Parasutterella	virulent	cluster_284119	subcluster_343270	IGVD
OTU_736	59408	30.46391058443308	Oliverviridae	High-quality	-	temperate	cluster_522755	subcluster_629461	IGVD
OTU_1140	48552	31.59293129016312	Konradviridae	High-quality	-	temperate	cluster_139356	subcluster_168061	IGVD
OTU_1308	45645	47.55833059480776	Peterviridae	High-quality	Roseburia	temperate	cluster_279345	subcluster_337145	IGVD
OTU_1415	44658	32.75560929732635	Theaviridae	Complete	Erysipelatoclostridium	temperate	cluster_537083	subcluster_646739	IGVD
OTU_2308	39620	52.07470974255427	Sisseviridae	Medium-quality	-	virulent	cluster_481825	subcluster_579961	IGVD
OTU_2323	39575	51.87618445988629	Sisseviridae	Medium-quality	-	virulent	cluster_260814	subcluster_314940	IGVD
OTU_2506	38850	31.01158301158301	Lisaviridae	Complete	Intestinibacter	temperate	cluster_410224	subcluster_495462	IGVD
OTU_2688	38068	35.69927498161185	Gustavviridae	Complete	-	temperate	cluster_469762	subcluster_565596	IGVD
OTU_4660	24959	37.02472054168837	Merleviridae	Medium-quality	Veillonella	virulent	cluster_248432	subcluster_300091	IGVD
OTU_5895	19333	42.86453214710598	Liliviridae	Low-quality	Veillonella	virulent	cluster_248616	subcluster_300307	IGVD
OTU_5986	18965	47.95148958607962	Zeniaviridae	Low-quality	Prevotella	virulent	cluster_417354	subcluster_503966	IGVD
OTU_7007	15892	29.914422350868364	Salasmaviridae	Medium-quality	Erysipelatoclostridium	virulent	cluster_251709	subcluster_304006	IGVD
OTU_9968	9042	49.72351249723512	Lauridsviridae	Low-quality	-	temperate	cluster_363852	subcluster_439304	IGVD
OTU_10556	7085	55.271700776287936	Lauridsviridae	Low-quality	-	virulent	cluster_295714	subcluster_357158	IGVD
OTU_10628	6891	55.44913655492672	Amalieviridae	Low-quality	-	virulent	cluster_432969	subcluster_522521	IGVD
OTU_11404	6140	39.98371335504886	Alpaviridae	Complete	Bacteroides	virulent	cluster_425059	subcluster_512982	IGVD
OTU_12800	4912	45.37866449511401	Gokushoviridae	Complete	Sutterella	virulent	cluster_540496	subcluster_650917	IGVD
OTU_13156	4491	46.53751948341127	Gokushoviridae	Medium-quality	Faecalibacterium	virulent	cluster_417357	subcluster_503970	IGVD
OTU_13642	3827	53.35772145283512	Anelloviridae	High-quality	-	virulent	cluster_230765	subcluster_278834	IGVD
OTU_13679	3794	37.69109119662625	Anelloviridae	High-quality	-	virulent	cluster_34983	subcluster_42539	IGVD
OTU_14524	2944	37.05842391304348	Anelloviridae	Medium-quality	-	virulent	cluster_171815	subcluster_207073	IGVD
OTU_15012	2680	38.09701492537314	Anelloviridae	High-quality	-	virulent	cluster_320	subcluster_350	IGVD
OTU_1405	44758	53.67532061307476	Karlaviridae	Medium-quality	Sutterella	virulent	cluster_408639	subcluster_493498	IGVD
OTU_1622	42899	52.36252593300543	Hannahviridae	High-quality	Parabacteroides	virulent	cluster_550949	subcluster_663366	IGVD
OTU_1628	42879	51.71529186781408	Hannahviridae	Low-quality	Bacteroides	virulent	cluster_48219	subcluster_58957	IGVD
OTU_2862	36930	47.74167343623071	Jeppeviridae	Complete	-	temperate	cluster_147887	subcluster_178439	IGVD
OTU_4206	28179	48.93360303772313	Elinviridae	Medium-quality	-	virulent	cluster_234300	subcluster_283174	IGVD
OTU_4467	26220	31.231884057971016	Lisaviridae	Medium-quality	Intestinibacter	temperate	cluster_424649	subcluster_512493	IGVD
OTU_4760	24359	46.56595098320949	Jeppeviridae	Medium-quality	Blautia	temperate	cluster_6855	subcluster_8486	IGVD
OTU_4798	24142	46.35075801507746	Jeppeviridae	Medium-quality	Lachnoclostridium	virulent	cluster_401461	subcluster_484856	IGVD
OTU_5003	23216	56.28445899379738	Edithviridae	Medium-quality	Akkermansia	virulent	cluster_230351	subcluster_278366	IGVD
OTU_5474	21080	57.3292220113852	Dinaviridae	Medium-quality	-	virulent	cluster_100797	subcluster_121903	IGVD
OTU_5907	19277	47.087202365513306	Alberteviridae	Low-quality	Hungatella	virulent	cluster_522756	subcluster_629462	IGVD
OTU_6128	18497	52.59231226685408	Salasmaviridae	Complete	Bifidobacterium	virulent	cluster_139357	subcluster_168062	IGVD
OTU_6572	17066	50.08789405836166	Jasminviridae	Low-quality	Intestinimonas	virulent	cluster_279346	subcluster_337146	IGVD
OTU_8154	12969	42.49363867684479	Madsviridae	Low-quality	-	virulent	cluster_537084	subcluster_646740	IGVD
OTU_8781	11681	39.96233199212397	Sigridviridae	Low-quality	Tyzzerella	virulent	cluster_394790	subcluster_476988	IGVD
OTU_9174	10876	41.50422949613829	Madsviridae	Low-quality	Clostridium	temperate	cluster_260815	subcluster_314941	IGVD
OTU_9750	9896	42.53233629749394	Ottoviridae	Not-determined	Blautia	temperate	cluster_410225	subcluster_495463	IGVD
OTU_11010	6431	37.42808272430416	Inesviridae	Complete	Bacteroides	virulent	cluster_23788	subcluster_29055	IGVD
OTU_14842	2824	38.774787535410766	Anelloviridae	High-quality	-	virulent	cluster_252232	subcluster_304655	IGVD
OTU_358	78761	39.202143192696894	Flandersviridae	High-quality	-	virulent	cluster_446295	subcluster_538153	IGVD
OTU_448	69972	36.50888926999371	Flandersviridae	Medium-quality	Bacteroides	virulent	cluster_248433	subcluster_300092	IGVD
OTU_488	65510	42.88810868569684	Astaviridae	High-quality	Blautia	temperate	cluster_248617	subcluster_300308	IGVD
OTU_2297	39663	45.193253157854926	Agneteviridae	Complete	-	temperate	cluster_417355	subcluster_503967	IGVD
OTU_4003	29755	49.27575197445808	Akselviridae	Complete	Bifidobacterium	virulent	cluster_488466	subcluster_587961	IGVD
OTU_7942	13490	38.71015567086731	Madsviridae	Low-quality	Anaerostipes	virulent	cluster_363853	subcluster_439305	IGVD
OTU_8351	12546	63.853020883150016	Ellinorviridae	Low-quality	Collinsella	temperate	cluster_295715	subcluster_357159	IGVD
OTU_8456	12316	38.06430659304969	Madsviridae	Low-quality	Anaerostipes	temperate	cluster_432970	subcluster_522522	IGVD
OTU_8640	11941	57.624989531865	Jensviridae	Low-quality	Sutterella	virulent	cluster_383157	subcluster_462686	IGVD
OTU_10956	6474	37.55020080321285	Alpaviridae	Complete	Bacteroides	virulent	cluster_540497	subcluster_650918	IGVD
OTU_10974	6461	37.23881752050766	Inesviridae	Complete	Bacteroides	virulent	cluster_435538	subcluster_525486	IGVD
OTU_12008	5689	47.42485498330111	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_230766	subcluster_278835	IGVD
OTU_12299	5416	45.32865583456425	Noraviridae	Complete	-	virulent	cluster_410212	subcluster_495443	IGVD
OTU_12391	5328	48.76126126126126	Gokushoviridae	Complete	-	virulent	cluster_238078	subcluster_287695	IGVD
OTU_6222	18173	52.55598965498267	Salasmaviridae	High-quality	Bifidobacterium	virulent	cluster_148145	subcluster_178800	IGVD
OTU_10650	6826	37.15206563140932	Alpaviridae	Complete	Prevotella	virulent	cluster_260845	subcluster_314981	IGVD
OTU_341	80986	43.54950238312794	Viggaviridae	High-quality	Roseburia	virulent	cluster_408640	subcluster_493499	IGVD
OTU_1029	51371	54.76825446263456	Bertramviridae	High-quality	Sutterella	temperate	cluster_550950	subcluster_663368	IGVD
OTU_2777	37571	44.22293790423465	Alexanderviridae	High-quality	Roseburia	temperate	cluster_381181	subcluster_460320	IGVD
OTU_3986	29883	48.63300204129438	Najaviridae	High-quality	-	virulent	cluster_147888	subcluster_178440	IGVD
OTU_4621	25215	43.2916914534999	Signeviridae	Low-quality	Desulfotomaculum	virulent	cluster_234301	subcluster_283175	IGVD
OTU_7016	15877	29.174277256408644	β-crassviridae	Low-quality	Clostridium	virulent	cluster_424650	subcluster_512494	IGVD
OTU_8956	11299	30.400920435436763	Cecilieviridae	Low-quality	-	virulent	cluster_223443	subcluster_269684	IGVD
OTU_10422	7507	38.0444918076462	Inesviridae	High-quality	Bacteroides	virulent	cluster_6856	subcluster_8488	IGVD
OTU_11137	6343	40.34368595301908	Inesviridae	Complete	Parabacteroides	virulent	cluster_387094	subcluster_467637	IGVD
OTU_11535	6061	47.714898531595445	Almaviridae	Complete	Alistipes	virulent	cluster_233733	subcluster_282481	IGVD
OTU_11630	5991	36.45468202303455	Almaviridae	Complete	Bacteroides	virulent	cluster_100798	subcluster_121904	IGVD
OTU_12013	5685	39.68337730870712	Noraviridae	Complete	-	virulent	cluster_522757	subcluster_629463	IGVD
OTU_12964	4722	45.59508682761542	Gokushoviridae	Complete	Prevotella	virulent	cluster_52885	subcluster_64549	IGVD
OTU_13215	4383	46.26967830253251	Noraviridae	Medium-quality	Alistipes	virulent	cluster_279347	subcluster_337147	IGVD
OTU_13305	4258	37.88163457022076	Alpaviridae	Medium-quality	Prevotella	virulent	cluster_537085	subcluster_646741	IGVD
OTU_698	60309	41.90585153128057	Sisseviridae	High-quality	-	virulent	cluster_394791	subcluster_476989	IGVD
OTU_1307	45654	42.167170456038896	Majviridae	High-quality	Bacteroides	virulent	cluster_260816	subcluster_314942	IGVD
OTU_1936	41290	37.2463066117704	Merleviridae	Complete	Veillonella	temperate	cluster_410226	subcluster_495464	IGVD
OTU_2138	40395	35.42022527540537	Liamviridae	Complete	Enterococcus	temperate	cluster_446296	subcluster_538154	IGVD
OTU_3095	35593	48.9731126906976	Rigmorviridae	Medium-quality	Bacteroides	virulent	cluster_313505	subcluster_378820	IGVD
OTU_3571	33188	39.70109678196938	Nannaviridae	Medium-quality	Haemophilus	temperate	cluster_248618	subcluster_300310	IGVD
OTU_3771	31650	63.8388625592417	Ellinorviridae	Medium-quality	Bifidobacterium	temperate	cluster_417356	subcluster_503968	IGVD
OTU_4378	26920	36.90564635958396	Joyceviridae	High-quality	-	virulent	cluster_514020	subcluster_619167	IGVD
OTU_4512	25910	43.527595522964106	Stellaviridae	Medium-quality	-	virulent	cluster_488467	subcluster_587962	IGVD
OTU_4878	23734	38.02561725794219	Amandaviridae	Medium-quality	Anaerostipes	virulent	cluster_363854	subcluster_439306	IGVD
OTU_5095	22795	56.32814213643342	Hubertviridae	Low-quality	Bifidobacterium	virulent	cluster_295716	subcluster_357160	IGVD
OTU_5336	21666	31.422505307855623	Henrikviridae	Medium-quality	Intestinibacter	virulent	cluster_340331	subcluster_411048	IGVD
OTU_5548	20819	40.8280897257313	Martinviridae	Medium-quality	Streptococcus	temperate	cluster_383158	subcluster_462687	IGVD
OTU_5664	20328	31.813262495080675	Lisaviridae	Medium-quality	Intestinibacter	temperate	cluster_540498	subcluster_650919	IGVD
OTU_5708	20096	55.03085191082803	Bertramviridae	Low-quality	Sutterella	virulent	cluster_326514	subcluster_394639	IGVD
OTU_5774	19813	29.813758643315	Maisaviridae	Low-quality	-	temperate	cluster_482229	subcluster_580416	IGVD
OTU_6717	16647	37.622394425422	Markviridae	Low-quality	Veillonella	virulent	cluster_34984	subcluster_42540	IGVD
OTU_6808	16383	60.13550631752427	Charlieviridae	Low-quality	Bifidobacterium	virulent	cluster_171816	subcluster_207074	IGVD
OTU_7567	14487	29.79913025471112	Salasmaviridae	Low-quality	Erysipelatoclostridium	virulent	cluster_334283	subcluster_403896	IGVD
OTU_9427	10468	42.11883836453955	Frederikviridae	Low-quality	Streptococcus	virulent	cluster_408641	subcluster_493500	IGVD
OTU_9819	9613	31.89430978882763	Ottoviridae	Not-determined	Eubacterium	temperate	cluster_550951	subcluster_663369	IGVD
OTU_11648	5976	38.45381526104418	Almaviridae	Complete	-	virulent	cluster_381182	subcluster_460321	IGVD
OTU_12212	5495	37.12465878070974	Anelloviridae	High-quality	-	virulent	cluster_147889	subcluster_178441	IGVD
OTU_12636	5067	35.879218472468914	Markviridae	Low-quality	Veillonella	virulent	cluster_234302	subcluster_283176	IGVD
OTU_14146	3183	42.946905435124094	Anelloviridae	High-quality	-	virulent	cluster_424651	subcluster_512495	IGVD
OTU_14200	3140	37.388535031847134	Anelloviridae	High-quality	-	virulent	cluster_6857	subcluster_8489	IGVD
OTU_14324	3017	38.24991713622804	Anelloviridae	Complete	-	virulent	cluster_340349	subcluster_411069	IGVD
OTU_14520	2945	38.43803056027165	Anelloviridae	Complete	-	virulent	cluster_233734	subcluster_282482	IGVD
OTU_14797	2848	38.09691011235955	Anelloviridae	High-quality	-	virulent	cluster_522733	subcluster_629436	IGVD
OTU_14904	2780	39.35251798561151	Anelloviridae	High-quality	-	virulent	cluster_100799	subcluster_121907	IGVD
OTU_15017	2676	39.162929745889386	Anelloviridae	High-quality	-	virulent	cluster_54021	subcluster_65935	IGVD
OTU_15035	2656	36.06927710843373	Anelloviridae	High-quality	-	virulent	cluster_52012	subcluster_63532	IGVD
OTU_15048	2646	35.67649281934997	Anelloviridae	Medium-quality	-	virulent	cluster_279348	subcluster_337148	IGVD
OTU_1592	43075	55.06442251886246	Hannibalviridae	Complete	Faecalibacterium	temperate	cluster_537086	subcluster_646742	IGVD
OTU_1904	41407	39.98116260535659	Evaviridae	Complete	Bacteroides	virulent	cluster_394792	subcluster_476990	IGVD
OTU_3745	31826	36.83780556777477	Flandersviridae	Low-quality	Bacteroides	virulent	cluster_260817	subcluster_314943	IGVD
OTU_8451	12333	31.79275115543664	Salasmaviridae	Low-quality	Lachnospira	virulent	cluster_45822	subcluster_55975	IGVD
OTU_10529	7133	37.08117201738399	Almaviridae	High-quality	Bacteroides	virulent	cluster_295720	subcluster_357166	IGVD
OTU_12823	4889	43.2194722847208	Gokushoviridae	Complete	Parasutterella	virulent	cluster_248434	subcluster_300093	IGVD
OTU_13122	4543	48.07395993836672	Gokushoviridae	Medium-quality	Faecalibacterium	virulent	cluster_161373	subcluster_194408	IGVD
